ResponseID,IPadd,start,end,duration,compare,bonmor_1,bonmor_2,moral1,shallo1,superf1,compet1,status1,appear1,ineq1,keepup1,fitmor_1,fitmor_2,moral2,shallo2,superf2,compet2,status2,appear2,ineq2,keepup2,houmor_1,houmor_2,moral3,shallo3,superf3,compet3,status3,appear3,ineq3,keepup3,carmor_1,carmor_2,moral4,shallo4,superf4,compet4,status4,appear4,ineq4,keepup4,commor_1,commor_2,moral5,shallo5,superf5,compet5,status5,appear5,ineq5,keepup5,gpamor_1,gpamor_2,moral6,shallo6,superf6,compet6,status6,appear6,ineq6,keepup6,moral,shallo,superf,shal_sup,compet,status,appear,ineq,keepup,filltm ,MIS_I1,MIS_I2,MIS_I3r,MIS_I4r,MIS_I5,MIS_S1,MIS_S2,MIS_S3,MIS_S4,MIS_S5,MIS,MIS_I,MIS_S,compet_1,compet_2,compet_3,compet_4,tr_comp,SCO_1,SCO_2,SCO_3,SCO_4,SCO_5r,SCO_6,SCO_7,SCO_8,SCO_9,SCO_10,SCO_11r,SCO,attn,PIgen,PIsoc,PIfor,PIecon,PIavg,mturkid,age,gender,open,Latitude,Longitude
R_STWU7LGCDewS9wJ,98.243.233.124,10/16/2018 13:25,10/16/2018 13:36,10.21666667,-1,3,5,4,5,7,7,8,5,4,3,3,7,5,8,8,8,8,8,6,7,6,2,4,3,1,3,3,3,1,4,5,7,6,3,5,7,6,7,5,7,1,1,1,1,1,1,1,1,5,2,1,7,4,8,8,8,8,8,7,7,4,4.666666667,5,4.833333333,5.666666667,5.666666667,5.333333333,4.666666667,5,77.022,4,3,5,3,5,4,4,3,3,4,3.8,4,3.6,3,3,1,3,2.5,5,4,5,3,2,3,6,6,3,6,5,4.363636364,0,6,6,6,6,6,A17IE2U5GB0BWP,43,1,,42.69380188,-82.8207016
R_2tKFUWS2LMdBmTN,50.237.102.187,10/16/2018 13:32,10/16/2018 13:36,4.149999996,1,6,6,6,8,7,7,6,8,6,6,6,5,5.5,8,7,6,8,7,5,7,7,5,6,8,7,6,8,7,6,7,7,5,6,8,8,6,8,6,3,6,7,5,6,8,7,6,7,5,6,5,6,7,6.5,8,7,6,8,7,5,6,6,8,7.166666667,7.583333333,6.166666667,7.5,6.666666667,5.166666667,6.166666667,77.193,5,4,2,1,4,5,4,5,4,5,3.9,3.2,4.6,5,4,5,4,4.5,7,6,6,5,3,7,6,6,6,6,1,5.363636364,0,7,7,7,7,7,A8HWUY7CK2ZZQ,27,2,,29.77090454,-95.40720367
R_VJCnUhIGoNDeSrv,100.19.96.132,10/16/2018 13:29,10/16/2018 13:36,6.349999997,-1,4,4,4,5,5,5,5,1,1,4,4,4,4,5,5,5,5,8,1,7,4,4,4,5,5,5,5,5,1,7,3,4,3.5,8,8,5,8,8,1,7,4,4,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,3.916666667,4.166666667,4.166666667,4.166666667,3.666666667,4.166666667,4,1,4.5,77.251,5,5,5,5,5,3,3,3,3,3,4,5,3,5,3,3,3,3.5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,A3TUCOUVSP9ZGY,27,2,thanks,40.03379822,-75.17310333
R_1jPRtturVT7f9pg,24.46.117.154,10/16/2018 13:29,10/16/2018 13:36,6.983333342,1,2,5,3.5,4,7,4,6,5,5,6,5,6,5.5,4,5,4,3,4,5,6,6,5,5.5,4,3,3,4,4,4,5,6,5,5.5,4,4,4,4,1,3,4,4,4,4,4,3,3,5,4,4,5,5,6,5.5,4,5,4,5,5,4,5,4.916666667,4,4.5,4.25,3.666666667,4.5,3.833333333,4.166666667,5.166666667,77.155,3,4,3,2,3,3,4,4,4,4,3.4,3,3.8,3,2,2,3,2.5,2,3,2,3,4,1,3,4,4,3,3,2.909090909,0,5,6,5,5,5.333333333,A3SD02HCW68EUL,35,2,,40.62049866,-73.92389679
R_25svRMEl7G3ftgu,138.219.174.105,10/16/2018 13:26,10/16/2018 13:36,9.51666667,-1,7,7,7,8,6,5,8,6,7,6,7,6,6.5,8,6,7,5,7,7,7,7,7,7,8,6,5,8,7,6,7,6,7,6.5,8,7,6,8,7,7,6,7,7,7,8,7,7,6,8,6,7,5,5,5,6,8,8,6,7,7,6,6.5,7.666666667,6.666666667,7.166666667,6.333333333,6.833333333,7,6.666666667,6.5,77.106,4,4,1,1,4,4,5,5,4,3,3.5,2.8,4.2,3,4,5,5,4.25,3,3,5,5,2,5,4,3,5,4,2,3.727272727,0,7,6,5,7,6,A3DNL4NA157SUY,28,1,good,15.5,-86.5667038
R_1PUE0a1aVbOfUO1,68.132.8.127,10/16/2018 13:30,10/16/2018 13:36,6.349999997,1,4,4,4,4,4,7,6,5,2,6,4,3,3.5,6,7,7,7,7,1,7,4,4,4,1,4,3,6,5,1,3,4,4,4,6,6,6,6,6,2,6,4,4,4,5,5,5,5,5,2,3,4,4,4,1,1,1,1,1,1,1,3.916666667,3.833333333,4.5,4.166666667,4.833333333,5.166666667,4.833333333,1.5,4.333333333,77.006,5,5,5,5,5,4,4,2,4,5,4.4,5,3.8,1,4,2,4,2.75,5,3,3,1,5,5,5,6,6,5,6,4.545454545,0,1,1,1,1,1,AKC8JY7GD16E1,31,2,,40.54570007,-74.17919922
R_umM5vDLV5Y5dqZb,99.35.160.62,10/16/2018 13:24,10/16/2018 13:36,11.63333333,1,7,7,7,1,1,8,8,7,6,6,2,1,1.5,7,7,7,8,8,6,5,7,7,7,6,7,6,6,6,7,7,3,3,3,7,7,7,8,8,7,7,5,5,5,6,6,7,7,7,6,6,5,5,5,3,4,6,7,7,6,6,4.75,5,5.333333333,5.166666667,6.833333333,7.333333333,7.166666667,6.333333333,6.166666667,77.006,4,5,1,2,4,5,4,5,4,4,3.8,3.2,4.4,4,5,4,5,4.5,5,5,6,6,3,5,6,6,5,6,2,5,0,7,6,7,7,6.666666667,ARYVMA9T9WLRK,22,2,None,42.39590454,-88.17489624
R_2YPMTZCVy7ge2a6,148.255.81.26,10/16/2018 13:24,10/16/2018 13:36,11.83333333,-1,4,4,4,4,5,5,5,4,2,5,4,3,3.5,7,7,6,7,7,5,6,5,5,5,3,3,5,4,4,3,5,4,4,4,5,5,6,5,7,4,5,4,4,4,4,5,7,6,4,3,4,5,6,5.5,3,4,8,6,6,3,7,4.333333333,4.333333333,4.833333333,4.583333333,6.166666667,5.5,5.333333333,3.333333333,5.333333333,77.117,4,4,5,4,4,1,4,3,1,1,3.1,4.2,2,4,4,4,4,4,5,5,6,3,5,5,4,6,6,5,2,4.727272727,0,2,2,2,2,2,A232KB6BKXTLR,31,1,,19.56669617,-70.86669922
R_2EcnL4xPiQKOoDc,98.158.112.11,10/16/2018 13:30,10/16/2018 13:36,6.48333333,-1,4,4,4,1,1,7,5,5,6,7,7,3,5,3,5,5,6,8,4,6,7,4,5.5,1,1,5,5,5,3,5,7,4,5.5,1,1,5,4,5,4,5,7,4,5.5,1,1,4,3,3,4,4,7,4,5.5,1,1,6,4,5,4,4,5.166666667,1.333333333,1.666666667,1.5,5.333333333,4.5,5.166666667,4.166666667,5.166666667,77.233,3,1,5,5,3,1,1,1,1,1,2.2,3.4,1,5,2,3,5,3.75,1,1,1,1,1,1,1,1,1,1,2,1.090909091,0,6,6,6,7,6.333333333,AURYD2FH3FUOQ,57,2,,32.78770447,-96.80000305
R_XIksSQOi9OEUtSp,173.26.138.147,10/16/2018 13:24,10/16/2018 13:36,12.01666667,1,4,4,4,6,6,8,6,6,4,6,3,2,2.5,8,8,8,8,8,4,7,4,4,4,5,5,5,5,5,4,4,4,2,3,8,8,8,8,8,5,7,4,4,4,5,5,5,5,5,4,4,4,4,4,1,1,5,1,1,2,4,3.583333333,5.5,5.5,5.5,6.5,5.5,5.5,3.833333333,5.333333333,77.031,5,4,5,5,5,3,4,4,4,5,4.4,4.8,4,4,4,3,4,3.75,5,5,5,5,5,5,5,6,6,6,5,5.272727273,0,1,1,1,1,1,A1C8FN01981A69,37,1,,37.16679382,-93.3085022
R_10HSonHKzXb8py5,104.168.136.131,10/16/2018 13:32,10/16/2018 13:36,4.566666665,1,6,6,6,6,8,7,6,5,6,7,5,7,6,6,5,7,7,6,6,5,6,7,6.5,6,7,7,6,5,6,7,5,7,6,7,6,8,8,5,6,7,6,7,6.5,6,7,8,6,5,5,6,6,5,5.5,6,6,5,7,8,6,6,6.083333333,6.166666667,6.5,6.333333333,7,6.666666667,5.666666667,5.833333333,6.333333333,77.04,4,4,3,2,4,3,5,3,4,3,3.5,3.4,3.6,3,3,4,4,3.5,5,5,6,3,2,3,3,5,5,5,2,4,0,5,6,6,6,6,A1PF1V2K8C476D,24,1,great,47.48910522,-122.290802
R_3EYeAOAa3I3IvG7,184.155.48.221,10/16/2018 13:31,10/16/2018 13:36,5.63333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,5,5,5,1,1,1,1,1,4,2,5,5,5,6,6,6,6,6,4,4,7,7,7,1,1,1,1,1,1,1,7,7,7,1,1,1,1,1,1,1,4.333333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,3,2.666666667,77.039,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,2,1.75,4,4,2,4,5,3,3,4,4,2,4,3.545454545,0,7,7,7,7,7,A3A8P4UR9A0DWQ,42,2,,33.43409729,-88.35649872
R_6DSPoYOvoEAkBDX,170.10.187.43,10/16/2018 13:27,10/16/2018 13:36,8.866666675,1,5,4,4.5,3,3,6,4,5,1,3,4,4,4,1,1,3,3,4,1,2,4,4,4,1,1,3,1,3,1,2,4,4,4,1,1,3,3,3,2,2,4,4,4,1,1,1,1,1,1,1,4,4,4,1,1,3,1,1,1,2,4.083333333,1.333333333,1.333333333,1.333333333,3.166666667,2.166666667,2.833333333,1.166666667,2,77.146,5,4,5,5,5,3,3,3,3,3,3.9,4.8,3,3,4,3,4,3.5,4,4,5,5,5,4,6,5,5,5,5,4.818181818,0,4,4,4,5,4.333333333,A1DZMZTXWOM9MR,37,1,n/a,36.1835022,-94.17620087
R_cx55zwIASywZvY5,24.46.117.154,10/16/2018 13:29,10/16/2018 13:36,7.8,1,5,6,5.5,4,4,6,6,6,5,5,5,4,4.5,4,4,6,4,3,4,5,6,5,5.5,3,3,5,4,5,4,5,7,6,6.5,5,4,4,3,3,5,6,4,5,4.5,5,4,4,4,5,5,6,6,5,5.5,4,6,6,4,6,5,6,5.333333333,4.166666667,4.166666667,4.166666667,5.166666667,4.166666667,4.666666667,4.666666667,5.5,77.107,4,4,3,2,3,3,4,3,4,4,3.4,3.2,3.6,3,4,4,3,3.5,4,4,7,2,6,3,4,3,3,5,3,4,0,5,4,5,6,5,ABL3H3O3BI8ZD,29,1,,40.61000061,-73.91079712
R_3gO71SKnEko4g1Y,196.18.237.241,10/16/2018 13:31,10/16/2018 13:36,5.766666663,1,7,6,6.5,8,7,8,7,8,6,7,7,6,6.5,8,7,6,7,8,6,7,6,7,6.5,8,7,8,7,8,7,6,7,6,6.5,8,7,6,7,8,7,6,7,6,6.5,7,8,7,8,7,6,7,6,7,6.5,7,8,7,8,7,6,7,6.5,7.666666667,7.333333333,7.5,7,7.333333333,7.666666667,6.333333333,6.666666667,77.108,4,5,1,1,5,4,5,5,4,4,3.8,3.2,4.4,5,5,5,4,4.75,5,6,7,7,1,7,6,7,6,6,3,5.545454545,0,7,6,7,6,6.333333333,ABAIMV1BQJ1OS,28,2,GOOD SURVEY,39.09970093,-94.57859802
R_1N8d231XwXAUrXb,174.226.161.178,10/16/2018 13:28,10/16/2018 13:36,8.799999993,-1,4,3,3.5,6,6,7,6,6,1,6,4,5,4.5,6,6,7,7,8,2,7,4,3,3.5,7,7,8,8,8,4,7,4,2,3,8,8,8,8,8,6,7,4,4,4,5,5,5,6,6,2,5,4,4,4,5,5,6,6,6,4,7,3.75,6.166666667,6.166666667,6.166666667,6.833333333,6.833333333,7,3.166666667,6.5,77.014,5,5,5,1,5,4,5,3,4,4,4.1,4.2,4,4,5,4,4,4.25,3,5,5,5,5,5,6,5,5,5,6,5,0,2,2,2,3,2.333333333,ACHZV6EH3HWTZ,27,2,,37.78849792,-79.45809937
R_pKwzg6cFklMIPBv,103.58.116.82,10/16/2018 13:28,10/16/2018 13:36,8.816666664,-1,6,5,5.5,5,6,7,6,7,6,5,6,5,5.5,5,6,6,7,7,6,5,6,5,5.5,6,6,7,7,7,5,6,6,5,5.5,5,5,6,7,7,6,5,6,5,5.5,5,6,7,7,7,6,5,6,5,5.5,5,6,7,7,6,6,5,5.5,5.166666667,5.833333333,5.5,6.666666667,6.833333333,6.833333333,5.833333333,5.166666667,78.941,3,4,1,2,4,4,3,3,4,3,3.1,2.8,3.4,5,5,3,4,4.25,4,5,5,5,4,4,4,5,5,4,5,4.545454545,0,5,4,6,6,5.333333333,A1LR5EWKRTGMKZ,53,2,good,10.3500061,77.95001221
R_1ez0Tmww2tH3Esp,68.191.33.60,10/16/2018 13:25,10/16/2018 13:36,11.88333333,-1,4,1,2.5,7,8,5,4,5,4,2,4,7,5.5,7,7,5,5,7,3,5,6,7,6.5,6,5,1,4,5,4,5,6,7,6.5,6,5,1,4,5,4,5,7,7,7,1,3,8,5,7,3,5,3,6,4.5,8,8,5,8,7,5,1,5.416666667,5.833333333,6,5.916666667,4.166666667,5,6,3.833333333,3.833333333,77.008,3,4,1,4,3,4,3,4,4,5,3.5,3,4,3,4,2,5,3.5,3,3,2,4,4,4,6,6,4,4,2,3.818181818,1,4,1,2,6,3,A2QD7QFGCUNF5N,44,1,,41.56059265,-73.20619965
R_BWEYwvvMI1FQZnb,74.136.136.18,10/16/2018 13:30,10/16/2018 13:36,6.166666673,1,4,4,4,1,1,7,3,5,1,4,4,4,4,6,6,4,6,8,1,5,4,4,4,5,4,5,6,8,1,6,4,4,4,6,6,7,7,8,1,7,4,4,4,4,4,6,5,6,1,4,4,4,4,1,1,5,3,3,1,2,4,3.833333333,3.666666667,3.75,5.666666667,5,6.333333333,1,4.666666667,77.048,5,4,5,5,5,1,2,2,2,2,3.3,4.8,1.8,2,4,4,5,3.75,5,6,6,6,6,6,6,6,6,6,7,6,0,2,1,2,2,1.666666667,A3U21PUMQ6NGT2,36,2,,38.01589966,-84.48470306
R_1lhiEoID6AqkmGe,74.82.60.88,10/16/2018 13:25,10/16/2018 13:36,11.13333333,-1,4,4,4,6,6,6,6,6,6,4,4,3,3.5,6,6,6,6,6,5,3,3,3,3,7,7,7,7,7,6,4,3,3,3,6,6,6,6,6,6,4,3,3,3,6,6,6,6,6,5,4,3,3,3,6,6,6,6,6,6,4,3.25,6.166666667,6.166666667,6.166666667,6.166666667,6.166666667,6.166666667,5.666666667,3.833333333,77.033,5,5,5,5,4,3,3,3,3,3,3.9,4.8,3,4,4,4,3,3.75,4,5,4,4,4,5,4,5,4,4,3,4.181818182,0,2,5,4,6,5,AKB82TCYUECWD,31,2,,37.75100708,-97.8219986
R_2aKyd7xGYQm01gc,196.18.226.219,10/16/2018 13:28,10/16/2018 13:36,8.083333327,-1,6,5,5.5,7,8,8,8,7,6,6,7,6,6.5,7,8,8,7,8,6,6,5,6,5.5,6,7,7,8,7,6,6,6,7,6.5,7,8,7,8,7,6,6,5,6,5.5,7,8,8,7,8,6,6,7,6,6.5,7,8,7,8,7,6,6,6,6.833333333,7.833333333,7.333333333,7.5,7.666666667,7.333333333,6,6,77.039,4,4,2,2,4,4,4,4,4,4,3.6,3.2,4,5,5,4,4,4.5,7,7,7,7,2,7,7,6,7,6,2,5.909090909,1,6,5,6,7,6,A1WA0QKO3OO03A,25,1,nice,39.09970093,-94.57859802
R_1dFFgXDO8poWh8A,23.88.94.169,10/16/2018 13:32,10/16/2018 13:37,4.850000002,-1,6,6,6,7,7,8,8,6,6,6,6,7,6.5,7,8,6,7,8,6,7,6,5,5.5,7,8,6,7,8,6,7,5,6,5.5,7,8,6,7,8,6,7,5,6,5.5,6,8,6,7,8,6,7,7,5,6,7,8,6,7,8,6,7,5.833333333,6.833333333,7.833333333,7.333333333,6.333333333,7.166666667,7.666666667,6,6.833333333,77.107,4,4,2,2,5,4,4,5,5,5,4,3.4,4.6,4,4,3,5,4,6,7,5,6,1,7,6,5,6,5,2,5.090909091,0,5,6,6,7,6.333333333,A17ZCAWCECPD15,26,2,nice,38.90139771,-77.05259705
R_1P0qvPoCPuEQ42p,24.209.229.22,10/16/2018 13:29,10/16/2018 13:37,7.383333331,1,4,4,4,4,4,6,6,5,3,2,4,4,4,6,6,5,5,6,4,4,4,4,4,4,4,6,5,6,3,4,4,4,4,6,6,6,5,6,4,4,4,4,4,4,4,5,5,4,2,3,4,4,4,3,3,5,5,4,3,3,4,4.5,4.5,4.5,5.5,5.166666667,5.166666667,3.166666667,3.333333333,77.077,5,4,5,4,4,2,3,4,4,4,3.9,4.4,3.4,2,3,2,2,2.25,2,3,5,4,4,3,6,5,3,4,5,4,0,3,3,4,2,3,A2CF2BD4Q0ZDJN,56,1,,39.62440491,-84.37640381
R_2xSrZ6EeACG9Xtc,104.131.132.210,10/16/2018 13:29,10/16/2018 13:37,8.21666667,1,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,1,1,1,1,1,3,3,4,4,4,1,1,3,1,1,2,4,4,2.5,2.5,2.5,2.833333333,2.5,2.5,3.5,3.833333333,77.115,4,3,5,4,3,2,2,3,2,2,3,3.8,2.2,2,2,2,2,2,5,4,4,5,4,5,6,5,5,4,5,4.727272727,0,1,1,2,2,1.666666667,A1LMDMSKQ96PHP,26,2,,37.73530579,-122.3731995
R_2thYFntoz2xfjMe,192.238.218.12,10/16/2018 13:33,10/16/2018 13:37,3.683333335,-1,6,5,5.5,8,7,6,8,7,6,7,6,5,5.5,8,7,6,8,7,5,6,5,4,4.5,7,6,6,5,7,5,6,6,5,5.5,8,6,7,6,8,6,5,6,5,5.5,6,8,7,6,7,6,5,5,6,5.5,6,8,7,5,7,4,6,5.333333333,7.166666667,7,7.083333333,6.5,6.333333333,7.166666667,5.333333333,5.833333333,78.463,5,4,2,1,3,5,3,5,4,3,3.5,3,4,4,3,4,5,4,7,5,6,5,1,7,6,6,5,5,2,5,0,7,6,5,7,6,A3RTXKL0EGLRDJ,28,2,,37.75100708,-97.8219986
R_2DSQXc9e4dhakqR,108.253.190.88,10/16/2018 13:29,10/16/2018 13:37,7.900000003,1,4,4,4,1,1,7,5,4,4,4,4,2,3,5,4,7,7,8,4,6,4,4,4,5,5,5,5,5,4,4,4,4,4,5,6,6,6,5,4,4,4,4,4,5,5,5,5,5,2,2,4,4,4,1,1,6,1,1,4,4,3.833333333,3.666666667,3.666666667,3.666666667,6,4.833333333,4.666666667,3.666666667,4,77.108,5,5,5,5,4,1,4,4,4,4,4.1,4.8,3.4,3,5,4,5,4.25,1,3,7,5,5,3,7,7,7,6,7,5.272727273,0,1,1,2,2,1.666666667,A1YX741QQSMKPS,60,1,,41.48170471,-81.80239868
R_2cAx4wdKuOmKcHe,75.39.85.140,10/16/2018 13:34,10/16/2018 13:37,3.333333327,1,5,5,5,5,5,4,4,4,7,7,4,4,4,5,5,4,4,4,7,7,7,6,6.5,4,4,4,3,3,7,7,5,7,6,4,4,3,3,1,7,7,4,5,4.5,6,5,5,4,3,7,7,5,6,5.5,5,5,6,6,7,7,7,5.25,4.833333333,4.666666667,4.75,4.333333333,4,3.666666667,7,7,78.648,3,3,3,1,4,5,4,3,5,3,3.4,2.8,4,3,4,3,3,3.25,4,5,4,5,4,4,3,4,5,5,3,4.181818182,1,5,5,5,7,5.666666667,A3ANYKOQE1N4R,33,1,na,41.36700439,-81.86470032
R_3NBN4pZVGs8BLPY,73.36.75.94,10/16/2018 13:30,10/16/2018 13:37,6.633333333,-1,4,4,4,4,4,7,6,6,4,6,4,4,4,6,6,7,7,8,5,6,4,4,4,3,3,4,3,5,3,4,4,4,4,6,6,5,6,6,4,5,4,4,4,4,4,5,5,5,2,5,4,4,4,3,3,6,4,5,4,6,4,4.333333333,4.333333333,4.333333333,5.666666667,5.166666667,5.833333333,3.666666667,5.333333333,77.11,5,4,5,5,5,1,2,2,2,4,3.5,4.8,2.2,4,4,4,5,4.25,3,6,6,5,6,5,7,7,7,6,7,5.909090909,0,1,1,1,1,1,A1FYWSPNO7KN1O,38,1,,41.82479858,-89.73269653
R_20VBC2HJNoLR6Jc,24.46.117.154,10/16/2018 13:33,10/16/2018 13:37,3.88333333,-1,5,5,5,4,6,4,5,5,4,5,5,6,5.5,4,4,5,6,6,4,5,3,4,3.5,4,4,3,3,5,5,4,5,6,5.5,6,5,6,6,6,6,5,5,7,6,4,5,5,5,4,5,6,6,5,5.5,4,5,4,3,3,5,4,5.166666667,4.333333333,4.833333333,4.583333333,4.5,4.666666667,4.833333333,4.833333333,4.833333333,77.107,4,3,2,2,4,4,3,3,3,4,3.2,3,3.4,4,2,3,2,2.75,3,1,4,3,3,2,6,2,6,4,5,3.545454545,0,5,4,5,5,4.666666667,A3JLE2LJ5I17E2,25,1,,40.62049866,-73.92389679
R_1E52zBMZELnn4DU,174.195.157.136,10/16/2018 13:24,10/16/2018 13:37,12.61666666,-1,4,4,4,1,1,5,1,1,1,6,4,4,4,1,1,1,1,8,1,6,4,4,4,1,1,1,1,1,1,1,4,4,4,1,4,7,6,6,5,7,4,4,4,1,1,1,6,7,1,5,4,4,4,1,1,5,1,5,1,7,4,1,1.5,1.25,3.333333333,2.666666667,4.666666667,1.666666667,5.333333333,77.215,5,5,5,1,5,3,5,3,3,3,3.8,4.2,3.4,1,4,1,1,1.75,1,3,5,1,7,5,5,5,5,5,7,4.454545455,0,2,2,2,2,2,A1YMIA0664RNFF,45,1,Thank you very much.,36.07249451,-86.72399902
R_1FtwWANRvFKTxU0,100.7.30.225,10/16/2018 13:30,10/16/2018 13:37,7.533333334,-1,5,5,5,3,3,7,7,7,2,6,4,5,4.5,7,7,5,8,7,6,7,5,5,5,3,3,6,6,6,3,6,4,5,4.5,6,6,6,8,8,4,7,6,4,5,3,3,6,5,6,3,6,1,6,3.5,3,3,8,5,5,3,6,4.583333333,4.166666667,4.166666667,4.166666667,6.333333333,6.5,6.5,3.5,6.333333333,77.92,5,5,5,4,5,2,4,2,3,4,3.9,4.8,3,5,4,5,5,4.75,2,6,6,5,6,2,5,6,5,4,6,4.818181818,0,5,3,7,7,5.666666667,AJACXA5FC5BYZ,42,2,,37.54150391,-77.6678009
R_2ci5TfcfpwbNwdw,71.82.73.120,10/16/2018 13:30,10/16/2018 13:37,6.716666665,-1,4,4,4,1,1,7,5,3,1,6,4,4,4,6,6,7,8,8,6,7,4,4,4,3,3,1,4,5,1,5,4,4,4,5,5,6,7,7,4,6,4,4,4,1,1,5,6,6,1,5,4,4,4,1,1,7,6,6,1,6,4,2.833333333,2.833333333,2.833333333,5.5,6,5.833333333,2.333333333,5.833333333,77.012,5,5,5,5,5,1,1,1,1,1,3,5,1,4,5,2,4,3.75,1,2,2,1,2,5,6,5,5,5,3,3.363636364,0,1,1,1,1,1,A2M47ONTL35B3A,61,2,,42.35830688,-83.90000153
R_1LkyRT8hya0IV8M,216.107.48.6,10/16/2018 13:24,10/16/2018 13:37,13.23333334,-1,6,6,6,5,7,6,6,5,2,5,3,2,2.5,4,5,6,4,5,5,3,6,5,5.5,4,6,7,6,6,3,5,5,5,5,4,5,6,5,6,4,5,6,6,6,6,7,7,6,7,2,6,6,6,6,5,6,7,6,6,2,6,5.166666667,4.666666667,6,5.333333333,6.5,5.5,5.833333333,3,5,77.026,4,4,4,2,5,4,4,4,4,3,3.8,3.8,3.8,5,4,5,4,4.5,5,6,5,5,4,4,6,5,6,4,5,5,0,6,5,5,6,5.333333333,A1US6ERXWUS643,34,1,None,37.75100708,-97.8219986
R_XNhV8NY83MK64Rb,65.31.180.86,10/16/2018 13:31,10/16/2018 13:37,6.150000002,1,6,6,6,1,1,7,5,6,1,7,6,6,6,1,1,6,6,7,1,6,7,7,7,1,1,7,6,6,1,7,5,5,5,6,6,7,7,6,1,7,7,7,7,1,1,3,6,6,2,6,7,7,7,1,1,7,6,5,1,6,6.333333333,1.833333333,1.833333333,1.833333333,6.166666667,6,6,1.166666667,6.5,77.007,4,5,5,5,5,4,4,5,4,4,4.5,4.8,4.2,5,5,5,5,5,6,7,5,5,7,7,6,6,6,6,6,6.090909091,0,4,4,4,4,4,A3LL096CAY5WHB,22,1,,42.88920593,-87.90270233
R_1pnkkPmzma08F2e,98.0.43.86,10/16/2018 13:26,10/16/2018 13:37,11.48333334,-1,4,2,3,5,5,6,5,5,1,5,2,2,2,6,6,6,6,6,4,5,3,3,3,6,6,6,6,6,4,5,2,2,2,6,6,6,6,6,4,5,3,3,3,5,5,5,5,5,4,5,2,2,2,1,1,6,1,1,4,4,2.5,4.833333333,4.833333333,4.833333333,5.833333333,4.833333333,4.833333333,3.5,4.833333333,77.128,5,5,5,5,5,3,3,3,4,4,4.2,5,3.4,4,4,4,4,4,6,6,4,6,7,6,6,6,6,6,6,5.909090909,0,2,2,2,2,2,A1LIMVH3P4KMJC,26,2,,43.60169983,-70.23010254
R_3rOg2idB8tyTK2G,174.63.230.209,10/16/2018 13:33,10/16/2018 13:37,4.533333335,-1,4,4,4,5,5,8,5,5,2,5,3,2,2.5,7,7,6,6,8,4,5,3,3,3,7,7,7,7,7,5,6,3,3,3,7,7,7,7,7,5,6,3,3,3,6,6,6,6,6,4,4,4,4,4,4,4,6,5,4,3,4,3.25,6,6,6,6.666666667,6,6.166666667,3.833333333,5,77.024,5,4,5,5,5,1,1,1,1,1,2.9,4.8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2.090909091,0,5,4,5,5,4.666666667,AK3H5QRAROFGP,30,1,,33.52290344,-82.08519745
R_3Nwy9rxXnbRJFfZ,91.207.175.196,10/16/2018 13:29,10/16/2018 13:37,8.21666666,-1,4,3,3.5,6,6,7,7,7,5,7,4,4,4,6,7,6,6,8,5,7,4,4,4,5,6,6,5,7,3,4,4,3,3.5,7,7,7,8,8,5,7,4,3,3.5,7,8,7,7,8,5,7,4,4,4,5,4,7,5,5,4,7,3.75,6,6.333333333,6.166666667,6.666666667,6.333333333,7.166666667,4.5,6.5,77.098,5,5,5,5,5,3,4,4,4,4,4.4,5,3.8,5,5,4,5,4.75,1,3,4,3,2,3,5,4,3,4,5,3.363636364,0,7,7,7,7,7,A1H198MRIM37T1,42,1,,34.0493927,-118.2640991
R_3p6e6hG0uawaDAo,71.112.195.217,10/16/2018 13:26,10/16/2018 13:37,11.89999999,-1,4,3,3.5,5,5,7,6,5,5,4,4,4,4,7,7,3,7,7,2,6,4,3,3.5,7,7,7,7,7,6,5,4,3,3.5,7,7,7,7,7,6,4,4,4,4,7,7,7,7,7,4,6,3,3,3,3,3,6,3,3,5,3,3.583333333,6,6,6,6.166666667,6.166666667,6,4.666666667,4.666666667,77.161,4,4,5,4,4,2,4,4,3,4,3.8,4.2,3.4,2,2,2,2,2,4,4,4,3,3,5,5,5,5,5,5,4.363636364,0,2,2,2,2,2,A2P76QVLSGJR45,40,2,no issues,40.42370605,-79.88999939
